CLAVE_UNICA,NOM_LOC,POBTOT,SCORE_REZAGO,GRADO_REZAGO,LAT_DECIMAL,LON_DECIMAL
200160022,Llano de Lodo,93,4.7052426188,Bajo,17.258383,-98.227592
200160023,Barrio Laguna Río Alumbrado,29,5.2718410854,Bajo,17.199743,-98.199092
200160024,Barrio Copala Río Alumbrado,45,6.3664380968,Bajo,17.192797,-98.202911
200170001,La Compañía,752,9.9338526861,Alto,16.55823,-96.81998
200170002,Agua Blanca,310,10.2547098941,Alto,16.574224,-96.796406
200170003,Agua del Espino,1197,8.9755151371,Medio,16.58664,-96.804016
200170004,La Chopa,78,8.9980607291,Medio,16.531556,-96.799257
200170005,La Labor,310,9.2146604143,Medio,16.540479,-96.803995
200170006,Los Pitillos,97,8.4119219277,Medio,16.613487,-96.922874
200170007,Río de Ejutla,389,9.5466091736,Medio,16.549337,-96.794601
200170008,La Y,166,8.4121602881,Medio,16.579198,-96.875721
200170009,El Vado,206,10.1011844353,Alto,16.602122,-96.891812
200170010,Guishilián,68,8.5307195428,Medio,16.585283,-96.863025
200170011,El Ojo de Agua (El Vado),9,4.2303500007,Bajo,16.599185,-96.878334
200170012,Alrededores de la Compañía,25,10.7400690282,Alto,16.559841,-96.816237
200180001,Concepción Buenavista,277,10.8480782874,Alto,17.878533,-97.400233
200180002,El Enebro,199,9.337197957,Medio,17.996696,-97.430155
200180003,Río de las Palmas,53,9.5678976281,Medio,17.962824,-97.45789
200180004,San Miguel Astatla,133,9.9404515738,Alto,17.963994,-97.420253
200180005,Santa Cruz Corunda,71,9.7521503785,Alto,17.984569,-97.423228
200180015,Barrio de la Cruz,17,11.625287254,Alto,17.871494,-97.404879
200190001,Concepción Pápalo,645,10.6412378216,Alto,17.841365,-96.88136
200190002,Coápam de Guerrero,233,9.6733480972,Alto,17.831201,-96.851106
200190003,Peña Blanca,348,10.0972350537,Alto,17.897049,-96.826069
200190004,San Francisco Pueblo Nuevo,265,8.9235934466,Medio,17.863391,-96.866571
200190005,San Lorenzo Pápalo,705,8.9244377884,Medio,17.88523,-96.876929
200190006,Tecomaltianguisco,148,8.6116172684,Medio,17.857768,-96.711764
200190007,El Aguacate,21,10.3263794073,Alto,17.851466,-96.860173
200190012,Aserradero Pápalo (Tierra Colorada),119,10.4731514826,Alto,17.844299,-96.853141
200190013,Natuiño,33,10.1802685875,Alto,17.837156,-96.863189
200190014,Buena Vista,19,8.9835557249,Medio,17.8588,-96.853549
200190017,Zaragoza,49,8.8485972925,Medio,17.837538,-96.880557
200190018,Calvario [Barrio],15,10.2054236783,Alto,17.84465,-96.888666
200190019,Joya Durazno,7,9.6047500578,Alto,17.855459,-96.748324
200190020,San Francisco de Asís,125,8.9375172859,Medio,17.864138,-96.843428
200190021,Las Trancas (Rancho los Mejía),11,10.8978766005,Alto,17.851777,-96.88855
200200001,Constancia del Rosario,1860,10.7284096223,Alto,17.037822,-97.941458
200200005,San José Yosocañú (Yosocanú),909,7.884512225,Medio,17.092598,-98.076697
200200006,Santa Ana Rayón,223,9.1888296267,Medio,17.047511,-97.931824
200200007,Santa Cruz Río Venado,648,9.1787019848,Medio,17.068945,-98.031103
200200008,Santa María Pueblo Nuevo,371,10.6863509677,Alto,17.050725,-97.966433
200200011,Piedra Blanca,13,7.5567518947,Medio,17.043354,-97.958422
200200012,Rancho Viejo,434,8.5866638948,Medio,17.032428,-97.95737
200200016,La Cacica,39,10.2489737728,Alto,17.05702,-98.000874
200200021,Cerro Pluma (Dos Plumas),9,4.4855513431,Bajo,17.082894,-98.030448
200200022,Barrio Loma Bonita,318,7.4925879841,Medio,17.051099,-97.941944
200210001,Cosolapa,8325,11.5646889047,Alto,18.601787,-96.682386
200210002,Almolonga,1347,11.000957973,Alto,18.609554,-96.661963
200210003,Colonia Agrícola Miguel Hidalgo,105,10.2069643318,Alto,18.525916,-96.716802
200210004,Monte Obscuro,90,9.2542757012,Medio,18.600822,-96.598456
200210005,Morelos,361,9.6449605709,Alto,18.574171,-96.671437
200210007,Palma Sola,568,10.5471502314,Alto,18.6196,-96.622791
200210008,Rancho Tablas Reyes,677,10.5888898692,Alto,18.572426,-96.655326
200210010,Estación Refugio,1426,12.135840377,Alto,18.58871,-96.658243
200210011,El Refugio Viejo,353,10.333653874,Alto,18.645109,-96.65308
200210012,Canutillo,48,11.9458596587,Alto,18.598095,-96.659834
200210013,Colonia Agrícola Cachalapa,145,9.0258320891,Medio,18.503227,-96.680452
200210016,Cerro Alto,105,9.2449115201,Medio,18.546215,-96.709066
200210022,El Recuerdo,28,3.0065945316,Bajo,18.536663,-96.644517
200210023,Rincón Cerro Alto,98,8.9417558291,Medio,18.560212,-96.719061
200210026,Rancho los Limones,53,6.8406244013,Bajo,18.592735,-96.642324
200210027,La Soledad,14,12.3686671575,Alto,18.600493,-96.663179
200210029,El Nacimiento,13,9.83942835,Alto,18.601402,-96.663713
200210031,Rancho Tablas de Reyes Carrizal (San Miguel),276,11.6522091945,Alto,18.57481,-96.638402
200210046,Benito Juárez,71,7.3636984383,Medio,18.534903,-96.725374
200210053,Rancho Calihua,17,4.1380818708,Bajo,18.578208,-96.645396
200210055,Colonia Chema Martínez,66,12.6246577775,Alto,18.595925,-96.655798
200210058,La Aurora,50,8.92202473,Medio,18.566639,-96.665962
200210059,Graciano Benítez,24,10.7789342803,Alto,18.590574,-96.663865
200210060,Serranía Cachalapa,16,3.3793070589,Bajo,18.550524,-96.707616
200210062,Colonia Comitancillo Libre,194,9.5285747741,Medio,18.584957,-96.654759
200220001,Cosoltepec,430,11.0713875072,Alto,18.141977,-97.790672
200220002,Cabrillas,14,4.752657931,Bajo,18.107889,-97.858229
200220003,Joluxtla,258,10.3841153647,Alto,18.156112,-97.747396
200220004,Tultitlán de Guadalcázar,91,10.1038015077,Alto,18.077676,-97.798933
200230001,Cuilápam de Guerrero,15763,11.3747935941,Alto,16.996001,-96.780591
200230003,Cruz Blanca,997,11.7066440848,Alto,17.01535,-96.760403
200230009,Carrizal,367,10.6378300527,Alto,17.009186,-96.814099
200230010,Manzano,625,9.2235923628,Medio,17.035593,-96.81245
200230013,Tiracoz,461,9.6410887144,Alto,17.03631,-96.807388
200230014,Ojo de Agua,818,10.5316523668,Alto,17.003884,-96.770275
200230021,Bulmaro Silva,8,6.737892068,Bajo,16.988496,-96.784197
200230024,El Sabino,99,10.1723425074,Alto,16.980376,-96.771433
200230026,El Rosario [Barrio],140,10.3845045393,Alto,16.967974,-96.779395
200230027,Guadalupe 3a. Sección [Barrio],787,10.1933675297,Alto,17.003805,-96.780894
200230028,El Tepeyac (Lomas de San Juan),586,10.2214173074,Alto,17.012803,-96.775741
200230029,Rancho Palo de Lumbre,192,9.9949898699,Alto,16.984286,-96.789897
200230030,Rancho Quemado,251,10.1771789648,Alto,17.014705,-96.79755
200230031,Libramiento a Jalpan,107,10.6167210838,Alto,16.970249,-96.761456
200230032,El Zompantle [Parajes Unidos],60,12.2513645709,Alto,16.972833,-96.765643
200230033,Primera Ampliación de Cruz Blanca,551,10.1502218682,Alto,17.016479,-96.767742
200230034,Lomas de San Juan,1294,10.3885727439,Alto,17.004303,-96.765077
200230035,Acapiztla,55,7.9985464195,Medio,17.047139,-96.833042
200230036,Estrella Blanca,334,10.2782740638,Alto,17.006412,-96.762511
200230037,Primera Sección Barrio San Antonio,32,11.3934524198,Alto,16.99876,-96.789284
200230038,Paraje Zavaleta,388,9.9118176291,Alto,16.988589,-96.768591
200230039,La Cieneguita [Colonia],753,10.2169585196,Alto,17.012979,-96.769527
200230040,Los Ríos [Colonia],612,11.0620878297,Alto,17.008932,-96.759857
200230041,Los Huertos [Colonia],843,9.705422303,Alto,17.017385,-96.779172
200230042,Lomas de Rancho Quemado,295,8.5466330706,Medio,17.021064,-96.793826
200230043,La Yigüi,79,4.9469042254,Bajo,16.98978,-96.808145
200230044,Rancho Areche [Paraje],142,6.3500604495,Bajo,16.979898,-96.809977
200230045,El Alacrán,20,7.9716136238,Medio,17.022523,-96.80055
200230046,El Alacrán Dos,15,5.0185656883,Bajo,17.02129,-96.806307
200230047,Los Mangales,23,5.7313069799,Bajo,16.987554,-96.810887
200230048,Tabla del Carrizal [Paraje],99,8.9504404708,Medio,16.957481,-96.76635
200230049,El Pajarito [Paraje],17,5.3718285815,Bajo,16.993296,-96.792337
200230051,Parajes Unidos (Barrio San Lucas),59,7.4751252453,Medio,16.98759,-96.80007
200240001,Cuyamecalco Villa de Zaragoza,918,9.5775344413,Medio,17.965083,-96.831376
200240002,Buenos Aires,825,9.4362450652,Medio,17.951172,-96.848405
200240003,Joya Durazno,195,6.9580797758,Bajo,17.953,-96.809314
200240004,Santa María Buenos Aires,221,9.0308932212,Medio,17.967811,-96.87242
200240006,Agua Tabaco,143,7.3214004378,Medio,17.976018,-96.822942
200240007,Cerro Culebra,26,4.8966176615,Bajo,17.931367,-96.815933
200240008,Chorro de Agua,24,6.6073324409,Bajo,17.933982,-96.809136
200240009,San Felipe de Jesús,38,6.8070612044,Bajo,17.943516,-96.808341
200240010,Guadalupe la Ciénega,250,8.3012701589,Medio,17.989699,-96.830349
200240012,El Zacatal,29,7.0315032659,Bajo,17.993208,-96.841258
200240013,Loma Platanar,42,9.2244267853,Medio,17.982971,-96.849922
200240016,Aguacate,35,7.909550761,Medio,17.974597,-96.836641
200240019,Bajo la Peña,30,7.3250099785,Medio,17.970117,-96.851247
200240020,Cerro Verde,48,5.8252340075,Bajo,17.947257,-96.821009
200240021,Piedra Boluda,12,7.196043458,Medio,17.97737,-96.83502
200240023,San Francisco la Raya,104,9.3971082073,Medio,17.949242,-96.845376
200240026,Loma del Viento,108,8.1918306358,Medio,17.946848,-96.865303
200240027,Tierra Ahumada,69,7.1808136396,Bajo,17.985694,-96.841153
200240031,Río San Miguel (Llano Nopal),57,6.1824450126,Bajo,17.939707,-96.805156
200240032,Colonia Reforma (Barrio Reforma),161,8.5905150007,Medio,17.972183,-96.828638
200240035,La Orilla,180,10.6754636848,Alto,17.95446,-96.832375
200240036,Camino a San Miguel,49,8.0799160937,Medio,17.959276,-96.825565
200240038,Cerro Alto,12,7.7590651918,Medio,17.980606,-96.840376
200240039,Loma la Tranca,11,7.3936027415,Medio,17.991175,-96.848869
200240041,Agua Conejo,42,8.6169951377,Medio,17.949397,-96.826924
200250001,Chahuites,11054,11.0161537103,Alto,16.287609,-94.195824
200250002,Los Conejos,177,11.2123868086,Alto,16.273878,-94.191967
200250006,El Porvenir,116,8.3934607057,Medio,16.246803,-94.223129
200260001,Chalcatongo de Hidalgo,2737,11.3144229426,Alto,17.032029,-97.570989
200260002,Abasolo,321,9.2888138386,Medio,16.989206,-97.559052
200260003,Aldama,563,9.7631876089,Alto,16.965889,-97.597688
200260004,Allende,165,8.6293154243,Medio,16.969516,-97.537255
200260005,Chapultepec,636,8.7555712547,Medio,16.984246,-97.579447
200260006,Guerrero,152,8.3483635292,Medio,17.018349,-97.542127
200260007,Hidalgo,155,8.8592557127,Medio,17.001086,-97.549771
200260008,Independencia,356,9.7344952744,Alto,17.036047,-97.58698
200260009,Iturbide,143,8.2395956912,Medio,17.019172,-97.584952
200260010,Juárez,73,7.6502260299,Medio,17.016855,-97.555817
200260011,Cañada de Morelos,299,9.5196337075,Medio,16.975721,-97.615772
200260012,La Paz,80,6.4129425935,Bajo,16.956983,-97.556276
200260013,Progreso,1239,9.8137811353,Alto,17.044119,-97.571214
200260014,La Providencia,49,8.0842419465,Medio,16.965056,-97.506866
200260015,Reforma,306,7.4053920903,Medio,16.947788,-97.522059
200260016,Santa Catarina Yuxía,146,8.3679622889,Medio,16.968968,-97.491144
200260017,La Unión,154,9.0446318935,Medio,16.952727,-97.628231
200260018,Zaragoza,555,10.1834241909,Alto,17.014801,-97.573765
200260019,Plan de Ayala,230,8.5721087964,Medio,16.998502,-97.591898
200260021,Vista Hermosa,75,10.5890403043,Alto,17.023498,-97.568331
200260022,Guadalupe Villanueva,68,8.338191102,Medio,16.953254,-97.476342
200260023,Colonia Yurancho,175,10.4972445659,Alto,17.028691,-97.559507
200260025,El Fortín,24,7.0671244325,Bajo,17.032612,-97.549714
200260026,Linda Vista,149,7.6247696624,Medio,16.954894,-97.452312
200260027,Unión y Progreso,43,8.3711102578,Medio,16.95697,-97.471127
200260028,Vista Alegre,137,10.1214573072,Alto,17.028321,-97.566506
200270001,Chiquihuitlán de Benito Juárez,1462,8.597489596,Medio,17.995439,-96.745447
200270002,Agua Tendida,143,8.2617181907,Medio,17.972895,-96.765596
200270003,La Concepción,206,8.2003433127,Medio,17.967503,-96.74321
200270005,Agua Espina,106,7.8184632839,Medio,17.973698,-96.75978
200270006,Agua Trapo,82,9.3872759539,Medio,17.966048,-96.756477
200270013,Agua Perrito (El Carrizal),39,6.6506956028,Bajo,17.977291,-96.774745
200270014,La Laguna (Loma del Cacalote),10,5.9447708578,Bajo,17.999006,-96.760892
200270015,Campo de Aviación,102,8.3181533499,Medio,17.999559,-96.75768
200270018,Loma de Silla,15,8.4456271554,Medio,17.999146,-96.744011
200270020,Wilfredo Hernández,10,5.369267888,Bajo,17.98561,-96.746761
200280001,Heroica Ciudad de Ejutla de Crespo,11168,10.8926639898,Alto,16.564276,-96.731901
200280002,El Arrogante Justo Benítez,410,10.1064183291,Alto,16.527891,-96.6906
200280003,Barranca Larga,738,9.8116516635,Alto,16.492675,-96.736315
200280004,La Ermita,316,9.6084968069,Alto,16.535406,-96.735521
200280006,Hacienda Vieja,767,9.6551309588,Alto,16.540046,-96.75882
200280007,Monte del Toro,670,11.1765934429,Alto,16.676941,-96.739377
200280008,La Noria de Ortiz,308,11.5572240779,Alto,16.694325,-96.73078
200280009,La Noria,384,10.3890235918,Alto,16.485134,-96.788295
200280010,Nuevo Venustiano Carranza,415,7.8218063754,Medio,16.554018,-96.607602
200280011,Los Ocotes,641,10.7927590385,Alto,16.614199,-96.720027
200280012,Rinconada de San Diego,23,7.5546151339,Medio,16.566713,-96.624593
200280013,San Joaquín,202,9.172161239,Medio,16.590862,-96.757434
200280014,El Cerro de las Huertas,706,9.7488274076,Alto,16.566186,-96.700773
200280015,San Juan Coatecas Bajas,263,9.7932550841,Alto,16.547099,-96.709411
200280016,San Juan Logolava,162,8.6125164112,Medio,16.676899,-96.807426
200280017,San Matías Chilazoa,299,9.6790709943,Alto,16.727418,-96.73342
200280018,Santa Cruz Nexila,897,7.9849127289,Medio,16.633199,-96.85071
200280019,Santa Marta Chichihualtepec,1581,9.2270473186,Medio,16.647161,-96.77314
200280020,El Saúz,179,9.9187585028,Alto,16.51767,-96.752183
200280023,Yegoseve,473,9.3898811215,Medio,16.56731,-96.716495
200280024,El Cabrito,71,7.8952083376,Medio,16.525848,-96.721649
200280025,El Vergel,754,10.1526167331,Alto,16.640427,-96.751319
200280027,La Lobera,316,9.0052741628,Medio,16.50767,-96.724574
200280029,Guelaxico (Paraje Bonanza),10,3.5505526686,Bajo,16.593534,-96.704711
200280030,La Cieneguilla,186,9.7343257249,Alto,16.505309,-96.743882
200280033,El Brujo [Rancho],7,5.2687510365,Bajo,16.636976,-96.727336
200280034,El Tortuguero,59,9.2739556344,Medio,16.558466,-96.742151
200280035,Agua Rica,75,9.08596494,Medio,16.543807,-96.737346
200280037,El Progreso (Barrio de Coapa),71,7.4862279553,Medio,16.599015,-96.749128
200280038,Rancho Nogal (Los Jarquines),24,10.0215290012,Alto,16.547698,-96.721168
200280039,La Capilla,12,9.3383449066,Medio,16.555823,-96.704915
200280041,Barrio Chino,47,6.4497832825,Bajo,16.579896,-96.720642
200280042,La Escalera,749,7.5319257909,Medio,16.46821,-96.605023
200280043,Guelasico,16,6.0723256527,Bajo,16.585447,-96.725263
200280045,La Pitiona,138,9.9553261107,Alto,16.528513,-96.741865
200290001,Eloxochitlán de Flores Magón,901,9.8496290673,Alto,18.176881,-96.876091
200290002,Agua Ancha,96,6.4569318743,Bajo,18.23052,-96.861811
200290003,San José Buenavista,159,7.4352976712,Medio,18.208392,-96.851963
200290004,La Raya San Pedro,121,6.5188029397,Bajo,18.184618,-96.898949
200290005,Peña Colorada,295,7.2107061395,Medio,18.202477,-96.890484
200290006,Las Flores [Colonia],70,7.1806726627,Bajo,18.188453,-96.890176
200290007,Cerro de Plaza,20,7.5736083571,Medio,18.16789,-96.867401
200290008,Agua Torcida,242,6.7197290454,Bajo,18.188048,-96.886204
200290009,Agua Iglesia,303,6.2614810285,Bajo,18.193447,-96.87792
200290010,Agua Colorada,25,5.1331044469,Bajo,18.183333,-96.877791
200290011,Puerto Rosete,126,8.3167043861,Medio,18.170138,-96.860216
200290012,Agua de Cuchara (Agua de Cucharón),18,7.2000677257,Medio,18.162997,-96.856336
200290013,Puente de Fierro,65,10.4809192885,Alto,18.153178,-96.853058
200290014,Camote Español,16,7.4455482557,Medio,18.194478,-96.886303
200290015,El Maguey,22,6.1920523986,Bajo,18.185239,-96.878865
200290017,Corral,108,7.7078046183,Medio,18.182599,-96.888284
200290018,El Cimiento,81,5.5513797863,Bajo,18.180889,-96.871292
200290019,Agua de Cueva,297,6.3532369572,Bajo,18.183823,-96.873221
200290020,Barrio Escopeta,183,8.0895959247,Medio,18.178392,-96.884523
200290021,La Tranca,120,7.1280347337,Bajo,18.183407,-96.892798
200290022,Plan de Cebolla (Cebollín),263,7.1712781133,Bajo,18.1909,-96.894244
200290023,Agua de Máscara,51,7.9714818851,Medio,18.180586,-96.882869
200290025,Barrio Moctezuma,139,6.2106258976,Bajo,18.179597,-96.871111
200290026,Rincón de las Flores (Rincón Brujo),24,6.069779351,Bajo,18.170199,-96.873842
200290027,Agua Escalera,53,6.2873636977,Bajo,18.179378,-96.898063
200290028,Agua Blanca,335,6.5639112499,Bajo,18.19936,-96.85383
200290029,Mina de Oro,82,6.7002979771,Bajo,18.197806,-96.895578
200300001,El Espinal,8125,12.4586533357,Alto,16.48571,-95.042836
200300002,Colonia Obrera Ex-Ingenio Juchitán,270,10.5322021571,Alto,16.475851,-95.030324
200300015,La Purísima [Rancho],6,9.1004966351,Medio,16.459089,-95.055036
200300046,El Rosario,11,11.4283733489,Alto,16.420473,-95.068158
200300053,Colonia Nueva (José López Portillo),54,12.9424008791,Alto,16.493513,-95.0264
200300055,Las Dos Esperanzas,8,11.363513856,Alto,16.46143,-95.046872
200300074,Los Dos Potrillos,4,6.6078368269,Bajo,16.486476,-95.057582
200300082,Los Tamarindos,26,11.4886622516,Alto,16.492042,-95.033758
200310001,Tamazulápam del Espíritu Santo,3020,10.0256580557,Alto,17.054436,-96.065106
200310002,Cuatro Palos,390,7.8034789019,Medio,17.051736,-96.000265
200310003,El Duraznal,171,6.7155131904,Bajo,17.074376,-95.985141
200310004,Linda Vista,695,8.3321773254,Medio,17.023083,-95.996918
200310006,Las Peñas,378,8.7929952139,Medio,16.997284,-96.026792
200310007,Tierra Blanca,725,7.3588501154,Medio,17.026991,-96.047341
200310008,Tierra Caliente,216,7.928692606,Medio,17.068774,-96.113207
200310009,San José Konkixp,166,7.5705860457,Medio,17.042068,-95.97907
200310012,La Chuparrosa,19,6.3527260956,Bajo,17.060968,-96.004118
200310013,El Crucero,61,6.7639496868,Bajo,17.019586,-96.033093
200310014,Las Minas,85,6.7303794728,Bajo,17.029073,-96.008922
200310015,Patio del Agua (Nöj Töjaapj),14,3.9312529218,Bajo,17.045782,-95.998504
200310016,Piedra Arroba (Santa Cruz),22,9.2215491005,Medio,17.038207,-96.063776
200310017,Taxtujk Nëë Këpajky,24,7.2001179641,Medio,17.066691,-96.058624
200310018,Rancho Hormiga,52,6.7490803859,Bajo,16.979804,-96.020216
200310019,Maguey,312,6.9628896524,Bajo,17.059563,-96.045808
200310021,Rancho Pescado,45,6.7823902136,Bajo,17.054139,-96.021339
200310023,Rancho Subida,60,8.1924261112,Medio,17.017274,-96.030039
200310025,Rancho Zopilote,32,6.2833573142,Bajo,16.972286,-96.028202
200310026,El Vivero,61,8.30355102,Medio,17.060756,-96.062016
200310028,El Mirador,46,9.592462755,Alto,17.051368,-96.080364
200310029,Piedra Larga,114,9.5596326515,Medio,17.051855,-96.063461
200310030,Santa Rosa,278,8.6333389739,Medio,17.056471,-96.081667
200310031,Caballo Blanco,32,7.9661811975,Medio,17.032319,-95.976894
200310032,Maxantüam,26,5.7575631663,Bajo,17.016685,-96.037479
200310036,Llano Dormido,50,5.9342436895,Bajo,17.046946,-96.057067
200310037,Loma del Viento,87,7.3365199825,Medio,17.056798,-96.056131
200320001,Fresnillo de Trujano,305,11.2643196721,Alto,17.908012,-98.136301
200320002,Ciruelos de Guaponcingo,519,10.229379092,Alto,17.943776,-98.1322
200320003,Guamúchil de Guerrero o San Isidro,148,9.7121087824,Alto,17.894134,-98.107335
