CLAVE_UNICA,NOM_LOC,POBTOT,SCORE_REZAGO,GRADO_REZAGO
203390005,San Miguel Tixá,213,11.6351303371,Alto
203390006,Santa Catarina Río Delgado,43,11.3667046102,Alto
203390007,Yucuninde,144,11.0852571499,Alto
203390008,Santo Tomás Tecolotitlán,165,11.9094401978,Alto
203390009,Yodonocuito,201,11.3705094225,Alto
203390011,Yucumesa,209,10.3930922859,Alto
203390012,El Molino,112,10.8467812664,Alto
203390013,La Campana,140,11.1025869155,Alto
203390015,El Alarcón,84,10.9144651748,Alto
203390018,El Colibrí,8,9.686100132,Alto
203390019,El Rosario,69,10.5458989047,Alto
203390021,Paraje Tandaa (Sección Segunda),68,12.2479672116,Alto
203390024,Primera Sección (Pozas Frías o Andúa),10,9.5016521881,Medio
203390025,San Francisco de Asís,135,11.5285939075,Alto
203390027,Santo Domingo Tlachitongo,90,10.4942659179,Alto
203400001,San Pedro y San Pablo Tequixtepec,385,10.7681202779,Alto
203400002,Santa María Mixquixtlahuaca,135,9.261137302,Medio
203400003,San Francisco Huapanapan,190,11.4948610122,Alto
203400004,San José Trujápam,204,10.6915162922,Alto
203400005,San Juan Yolotepec,174,10.4249421243,Alto
203400006,San Miguel Ixtápam,357,9.8849929444,Alto
203400007,Santa Catalina Chinango,108,10.1108394827,Alto
203400009,Puente de Vigas,22,10.8180853636,Alto
203400012,Tepalcatepec,29,7.6995937237,Medio
203400013,Amatitlán,10,8.0666143136,Medio
203400018,Guadalupe Mezquital,73,9.8310146347,Alto
203400028,Rumbo a Tiniyú,17,12.0373524258,Alto
203400029,Barrio San Pedro,19,10.7515737742,Alto
203410001,San Pedro Yucunama,241,10.5777671009,Alto
203420001,San Raymundo Jalpan,2499,11.5498643928,Alto
203420003,Barrio San Juan (La Estación),21,9.625106656,Alto
203420008,Ojo de Agua,18,12.0521616981,Alto
203420012,Rancho Viejo [Paraje],145,9.8874477984,Alto
203420013,Paraje Saucipres,67,10.3630722256,Alto
203420014,Paraje Detrás de la Loma,45,12.2660022629,Alto
203420016,Real Antequera III [Fraccionamiento],198,12.5385586742,Alto
203420017,Real Antequera II [Fraccionamiento],464,12.6095053719,Alto
203420018,Habitat Cuilápam [Fraccionamiento],554,12.9327029167,Alto
203420020,La Luz [Paraje],33,11.3159663178,Alto
203420021,Los Sauces [Paraje],36,8.2856771709,Medio
203420022,La Curva [Paraje],8,10.4007415522,Alto
203420023,Pie de Moctezuma [Paraje],7,11.3896752751,Alto
203420024,Atrás de la Loma [Paraje],10,7.0441088178,Bajo
203430001,San Sebastián Abasolo,1537,10.9040761086,Alto
203430002,Santa Rosa Buena Vista,450,9.9879215552,Alto
203440001,San Sebastián Coatlán,1226,9.8630850153,Alto
203440002,El Gavilán,46,7.1091072154,Bajo
203440003,El Porvenir Ballesteros,240,9.5142225359,Medio
203440004,Piedra Campana,132,8.1866549071,Medio
203440005,Cerro Algodón,12,7.7378434745,Medio
203440007,San José Cieneguilla,1142,8.6355471562,Medio
203450001,San Sebastián Ixcapa,1386,10.7303931509,Alto
203450002,Camotinchán,1085,10.6268388011,Alto
203450003,Cañada del Totomoxtle,358,10.0067523134,Alto
203450004,Costatitlán,516,10.4475808247,Alto
203450006,Llano de la Vaca,122,9.5481758097,Medio
203450008,Vista Hermosa,716,10.5104816295,Alto
203460001,San Sebastián Nicananduta,1425,10.4581721972,Alto
203460002,Primera Sección,91,10.845957002,Alto
203460003,Tercera Sección,26,7.9812548577,Medio
203470001,San Sebastián Río Hondo,1124,9.4058373038,Medio
203470002,Cieneguilla,970,9.492984747,Medio
203470003,San Felipe Cieneguilla,532,8.7921354428,Medio
203470004,El Jefe,105,7.9874468796,Medio
203470005,Pueblo Viejo,58,7.019625818,Bajo
203470006,Río Molino,162,7.7974700842,Medio
203470007,Río San José,69,6.568539074,Bajo
203470008,San Bernardo,448,8.5778052252,Medio
203470015,Tres Ocotes,238,9.0527972091,Medio
203470017,Las Palmas,63,8.9650369077,Medio
203470018,Ampliación San Sebastián,113,8.1153559609,Medio
203470020,Piedra Negra,163,8.074502723,Medio
203470021,La Fábrica,94,9.6897730161,Alto
203470024,El Portillo,63,8.6612952444,Medio
203480001,San Sebastián Tecomaxtlahuaca,2708,10.8364188934,Alto
203480002,Agua Buena,319,9.5215289621,Medio
203480004,Cahuayá,39,7.0206984472,Bajo
203480005,Cañada de Lobo,91,8.8377168413,Medio
203480007,San José el Espinal,121,7.3083999881,Medio
203480008,Guadalupe Nundaca,456,8.5463124414,Medio
203480009,La Joya del Gavilán,42,7.8768406271,Medio
203480010,San Antonio el Mogote (El Mogote),87,9.7767431067,Alto
203480011,San José Peña Prieta,72,8.6796640731,Medio
203480012,El Portezuelo,200,8.615715391,Medio
203480013,Los Rendón,54,8.8549454754,Medio
203480014,Sabino Solo,196,8.5982177194,Medio
203480015,San Martín Duraznos,413,9.0283937163,Medio
203480016,San Mateo Tunuchi,282,10.0179628328,Alto
203480017,Santa Cruz Rancho Viejo,167,10.0557805316,Alto
203480018,Santa Cruz Yosondica,147,9.940733753,Alto
203480020,Yosondova,22,9.7144683705,Alto
203480021,Yosoyú,89,9.5306467383,Medio
203480022,Ánimas Yucuniciasi o Yucunicani,72,8.1673279923,Medio
203480023,Río Ratón,11,7.2897348142,Medio
203480024,Santo Niño Jesús Yucuyi,399,8.3654141363,Medio
203480025,La Tortolita,35,8.326864505,Medio
203480026,El Palmarillo,22,8.534147278,Medio
203480027,Buenavista,82,8.5678391283,Medio
203480028,Tecomaxtlahuaca el Viejo,78,8.9680922831,Medio
203480029,Los Silva (La Sabinera los Silva),42,9.1857198221,Medio
203480030,San Marcos Xinicuesta,270,9.2019302466,Medio
203480031,Río de Hielo Juárez,226,7.7527650736,Medio
203480032,San Isidro,27,9.8638434909,Alto
203480033,Rancho de los Colores,46,5.8510727381,Bajo
203480039,Los Alvarado,48,8.9165233844,Medio
203480040,San Isidro Zaragoza Alacrán,96,7.4768406803,Medio
203480041,Yucundívi,77,9.2334906531,Medio
203480042,Barrio Guadalupe,76,6.2082850188,Bajo
203480043,Ciénega Rabona (San Isidro),59,7.5802833541,Medio
203480044,Santa Cruz Huachichiqui,21,5.8572916406,Bajo
203480045,Barranca Chinche,31,7.8692360671,Medio
203480049,San Antonio,7,6.9720522238,Bajo
203480050,San Sebastián los Cholula,85,8.1293341029,Medio
203480051,Cañada Nuchi,15,4.1145227974,Bajo
203480052,Ciénega Grande,6,5.7473451215,Bajo
203480057,Yosocú,11,7.6245766558,Medio
203480058,Barranca Torcida,19,5.1395629688,Bajo
203480063,Guadalupe la Sabinera,46,9.9201023477,Alto
203480065,Laguna Encantada,84,10.3886544027,Alto
203480066,El Calvario,122,9.2905121094,Medio
203480069,Santa Cruz Verde,122,8.3313090276,Medio
203480070,Barrio del Zopilote,212,9.395504809,Medio
203480072,Arroyo Seco,23,11.5764386476,Alto
203480073,Los Luengas [Rancho],36,8.3989936588,Medio
203480075,El Temazcal,40,8.0293662531,Medio
203480076,San José Duraznos,104,7.474077093,Medio
203490001,San Sebastián Teitipac,1857,10.3430957429,Alto
203490002,San Antonio Buenavista,241,9.0711829257,Medio
203490003,El Zapotal [Paraje],16,7.2458630235,Medio
203490004,Rancho Israel,20,9.8603929548,Alto
203490005,Camino Real,24,10.2854387495,Alto
203490009,Las Canteras [Paraje],16,7.5010904963,Medio
203500001,San Sebastián Tutla,5748,12.2965890004,Alto
203500002,El Rosario,11074,12.8085453503,Alto
203500012,La Gloria [Rancho],39,8.5260526697,Medio
203510001,San Simón Almolongas,1398,9.4715811817,Medio
203510002,Río Anona,885,9.545766375,Medio
203510006,Hacienda Vieja-San Guillermo,67,9.2775873614,Medio
203510007,Tierra Blanca,40,10.5250141389,Alto
203510008,La Estancia,206,9.1311261257,Medio
203510009,Barrio San Pedro,97,9.9717926273,Alto
203510010,Barrio Oriente,74,9.1867592237,Medio
203510011,La Labor,15,10.502992958,Alto
203510012,La Soledad [Barrio],20,9.3843737511,Medio
203520001,San Simón Zahuatlán,1648,7.7811586396,Medio
203520002,San Miguel,318,8.6735779099,Medio
203520003,Cañada del Tecolote,327,6.8868344555,Bajo
203520004,La Colmena,379,8.7807834303,Medio
203520005,La Salud,206,7.7607595196,Medio
203520006,Santa Cruz,243,7.3240670243,Medio
203520007,Tierra Colorada,153,7.8721028684,Medio
203520008,Las Tres Cruces,251,7.1279659999,Bajo
203520009,5 de Mayo,604,7.8158105969,Medio
203520010,Guadalupe Sabino (Barrio el Sabino),379,7.5167008751,Medio
203520011,Rancho Nuevo,111,6.2843681519,Bajo
203520012,Barrio Juquilita,321,7.8159160585,Medio
203530001,Santa Ana,2406,9.8914787113,Alto
203540001,Santa Ana Ateixtlahuaca,346,8.1104152448,Medio
203540009,Tierra Abajo,93,6.5108635738,Bajo
203540010,La Corneta,24,6.8892862392,Bajo
203550001,Santa Ana Cuauhtémoc,486,9.4937410391,Medio
203550002,Aguacate,32,7.4384212196,Medio
203550003,Agua Toro,40,7.5648200147,Medio
203550004,San Martín Caballero,55,6.4768817349,Bajo
203550006,Peña Blanca,20,7.6216028338,Medio
203550009,Nucodo,8,5.9433865384,Bajo
203550010,El Cerro,11,4.0946508183,Bajo
203550012,Isidro Pérez Hernández,16,7.7321949196,Medio
203560001,Santa Ana del Valle,2179,10.1387234446,Alto
203570001,Santa Ana Tavela,848,9.2884371984,Medio
203580001,Santa Ana Tlapacoyan,1080,10.3392895792,Alto
203580002,Agua Blanca,255,10.4113542611,Alto
203580003,Guegovelda,108,10.5017586739,Alto
203580004,Rincón de Tlapacoyan,497,9.6725250035,Alto
203580005,Sección Segunda Agua Blanca,18,11.690785441,Alto
203590001,Santa Ana Yareni,637,8.5465488141,Medio
203600001,Santa Ana Zegache,2879,9.7022279814,Alto
203600002,San Jerónimo Zegache,595,10.3725156838,Alto
203600003,San Isidro Zegache,498,9.5067272717,Medio
203610001,Santa Catalina Quierí,825,8.4998168673,Medio
203620001,Santa Catarina Cuixtla,1392,10.6957128456,Alto
203620007,Los Pinos [Rancho],34,7.7088375414,Medio
203620014,El Geche [Colonia],67,8.546267923,Medio
203630001,Santa Catarina Ixtepeji,741,10.7385626087,Alto
203630002,El Punto,517,11.5544063357,Alto
203630003,San Pedro Nexicho,153,10.7877184202,Alto
203630004,Tierra Colorada,389,10.2221131521,Alto
203630005,Yuvila,289,11.058121403,Alto
203630006,Las Ánimas,94,11.6810730012,Alto
203630007,El Cerezal,26,10.3173848738,Alto
203630009,La Cumbre,81,10.6175071607,Alto
203630010,Loma Grande,20,13.1826164062,Alto
203630011,Xía Ixtepeji,9,11.4349146549,Alto
203630012,El Cebollal,6,7.3894636084,Medio
203630014,Rosa Blanca,61,10.7675134815,Alto
203630015,Xielave,15,8.2603503794,Medio
203630016,El Manzanal (Tierra Colorada),32,11.9244445234,Alto
203630023,Linda Vista (El Pasajuego),126,10.9408755972,Alto
203630024,Loma de Reinoso,12,12.0349683373,Alto
203630029,La Colorada,27,11.2151775161,Alto
203630030,Las Margaritas,43,11.9926131398,Alto
203630031,Shelabeny,17,10.4828996038,Alto
203640001,Santa Catarina Juquila,8084,10.901760231,Alto
203640002,San José Vista Hermosa (Aguacatal Grande),215,7.9435073643,Medio
203640003,Arroyo Triste,122,9.0180211633,Medio
203640006,El Cacao,19,8.377806239,Medio
203640007,El Camalote,259,8.8022339855,Medio
203640008,Cerro Iglesia,123,8.3211945861,Medio
203640009,La Cieneguilla,54,7.2878458406,Medio
203640011,Junta de los Ríos,198,8.3394537885,Medio
203640014,Pie del Cerro,98,9.3463572372,Medio
203640015,El Platanar,19,8.132675152,Medio
203640016,El Portillo,35,7.8211958882,Medio
203640017,San Francisco Ixpantepec,590,8.098067242,Medio
203640018,San José Ixtápam,1560,9.4895247298,Medio
203640019,San Marcos Zacatepec,1098,9.0480060051,Medio
203640020,Santa María Amialtepec,492,7.5989400323,Medio
203640022,Santa María Yolotepec,2062,7.9188878398,Medio
203640023,La Sanguijuela,106,7.8049526737,Medio
203640024,El Carrizo,31,7.1094765872,Bajo
203640026,El Obispo,38,8.0706110925,Medio
203640027,La Matraca (Llano de los Ocotes),36,7.7366692613,Medio
203640032,La Jícara,57,6.2552551375,Bajo
203640035,Llano Grande,15,7.6574740576,Medio
203640036,La Esmeralda,23,9.2077774305,Medio
203640038,El Salar,70,9.0042600543,Medio
203640041,El Mamey,87,8.2093679724,Medio
203640042,El Destino,46,7.0431714821,Bajo
203640045,Cinco Negritos,121,8.9004653635,Medio
203640052,La Soledad el Mapache,189,9.5165079143,Medio
203640053,Santiago Miramar,105,8.8373376263,Medio
203640054,El Mosquito,95,7.2068729038,Medio
203640055,Monte Obscuro,126,9.3813237895,Medio
203640056,Paso Hondo,49,7.4079460227,Medio
203640058,Pueblo Viejo,17,8.4361989503,Medio
203640059,Las Trancas,191,8.0841728313,Medio
203640060,Vista al Mar (Agua Podrida),39,7.8338242558,Medio
203640061,El Ciruelo,14,3.5550556201,Bajo
203640067,San Felipe de Jesús,18,8.8352335152,Medio
203640068,Río Bajo (La Reforma),28,7.6133079087,Medio
203640072,La Esperanza,28,8.5782403024,Medio
203640073,Mata Sandía,7,8.2706835555,Medio
203640074,El Corozal Grande,80,8.0343410529,Medio
203640075,Ampliación Barrio Grande y la Asunción,891,10.2083238006,Alto
203640076,San Lucas,168,9.56753565,Medio
203640077,Plan del Ciruelo,60,9.2933209085,Medio
203640078,Los Tres Reyes las Canoas,17,5.1976173194,Bajo
203640081,Arroyo Trompo,22,8.0802932953,Medio
203640084,El Pedimento,25,9.127474341,Medio
203640086,San Nicolás [Barrio],363,10.6916522492,Alto
203640088,El Coquito,44,7.9863615855,Medio
203640089,Camino a Juquila,24,8.8217051865,Medio
203640092,La Guadalupe,34,9.2633908369,Medio
203640093,La Soledad,26,5.3966051352,Bajo
203640096,La Juquilita,28,5.4231931472,Bajo
203640097,El Nanche,20,6.0102458763,Bajo
203640104,La Soledad,45,7.5364718525,Medio
203640107,Barrio de Jesús,89,9.0289598613,Medio
203640109,San Lucas el Vidrio,108,9.0379737077,Medio
203650001,Santa Catarina Lachatao,183,11.3889756824,Alto
203650002,Benito Juárez,276,10.5304078999,Alto
203650003,Latuvi,258,10.8813141235,Alto
203650004,La Nevería,69,10.8409488919,Alto
203650005,Avenida Cara de León Latuvi,30,11.7377294579,Alto
203650006,Avenida Llano de Martha Latuvi,15,8.9694900792,Medio
203650007,Avenida el Manantial Latuvi,69,10.4591224921,Alto
203650008,Avenida Puente de Ocotal Latuvi,10,9.8325005107,Alto
203650011,Avenida Arroyo Largo Latuvi,69,8.8840000678,Medio
203650013,Avenida San Lucas Latuvi,19,7.7474196566,Medio
203650014,Avenida la Sepultura Latuvi,17,9.5142227934,Medio
203650015,Avenida bajo la Cruz Latuvi,6,5.3891796757,Bajo
203650018,Avenida Loma Seca Latuvi,10,8.4564131693,Medio
203650019,Piedra de Amole,11,9.5947011478,Alto
203650020,El Portillo,8,7.3409977208,Medio
203660001,Santa Catarina Loxicha,2983,9.2703165119,Medio
203660002,San Antonio Cofradía,29,6.4658033912,Bajo
203660003,San José Peñasco,30,6.3049732838,Bajo
203660005,Arroyo Lodo,24,6.2756553061,Bajo
203660006,La Luz,28,9.0873410924,Medio
203660010,Los Colorados,19,6.0147019329,Bajo
203660012,Jardines del Sur,14,4.7011270276,Bajo
203660013,Chivela,14,6.6888733691,Bajo
203660014,Linda Vista,57,6.9305695964,Bajo
203660015,La Nueva Esperanza,37,5.2020309152,Bajo
203660018,Río Carrizo,54,5.5062116602,Bajo
203660023,Santo Tomás,80,8.9618048888,Medio
203660025,Cerro Flor,16,8.2772449851,Medio
203660033,Llano San Juan,35,5.4843965472,Bajo
203660034,El Comején,79,7.8985266315,Medio
203660037,Portillo la Soledad,150,8.569758654,Medio
203670001,Santa Catarina Mechoacán,4526,8.8706585475,Medio
203670004,El Frutillo,38,8.7860018685,Medio
203680001,Santa Catarina Minas,1976,10.0966616204,Alto
203680002,Los Ángeles,12,8.984888882,Medio
203680003,Los Barriga,52,8.6493619121,Medio
203680005,Pedro Arellanes Romero,26,7.5973766874,Medio
203690001,Santa Catarina Quiané,2166,11.1463780097,Alto
203690010,La Soledad,20,11.0676709766,Alto
203700001,Santa Catarina Tayata,313,11.2122351395,Alto
203700002,Cuauhtémoc,226,10.1996872426,Alto
203700003,Chijaha,14,7.6545445311,Medio
203700005,Yucusito,24,9.6055278586,Alto
203700006,El Llano,25,11.8720504884,Alto
203700009,Segunda Sección,19,10.5998202307,Alto
203700010,Yosomaño,25,11.699632597,Alto
203710001,Santa Catarina Ticuá,592,9.5410999926,Medio
203710002,El Chamizal,39,7.397396473,Medio
203710003,Fortín de Juárez,201,7.889596122,Medio
203710004,Paz y Unión,121,7.5558245624,Medio
203710005,San Isidro,33,8.7021706178,Medio
203720001,Santa Catarina Yosonotú,324,8.8460042801,Medio
203720002,Yucunicuca de Hidalgo,103,7.4163044354,Medio
203720004,Benito Juárez,203,8.5732407634,Medio
203720005,Lagunilla de Cárdenas,76,7.9868259519,Medio
203720006,Morelos,43,7.3552027069,Medio
203720007,Vista Hermosa,109,8.2653960204,Medio
203720008,Loma Bonita,101,6.6902400981,Bajo
203720009,Shinicana,24,7.5853849186,Medio
203720010,Ndicayucu,31,7.4495491326,Medio
203720011,Joya de San Nicolás (Yuñuú),66,6.9684934384,Bajo
203720012,Nduabe,88,6.2110872921,Bajo
203720013,Nyuñana,31,6.4219911928,Bajo
203720014,Yuu Yii,67,6.3371273667,Bajo
203720015,Tierra Blanca,38,6.5203329927,Bajo
203720016,Yuchite,12,6.5595755662,Bajo
203730001,Santa Catarina Zapoquila,287,10.6465786012,Alto
203730002,Membrillos,43,8.8014829285,Medio
203730003,Rancho Ramírez (Barrio de Jesús Ramírez),49,10.7469627,Alto
203730004,Río Grande,23,9.698749707,Alto
203740001,Santa Cruz Acatepec,872,7.8486648407,Medio
203740003,Piedra Tendida,567,7.3008432837,Medio
203740004,El Porvenir,9,6.3325436842,Bajo
203740005,Agua Peñafiel,197,7.9614598212,Medio
203750001,Santa Cruz Amilpas,13200,12.0037829956,Alto
203760001,Santa Cruz de Bravo,365,10.6678187878,Alto
203770001,Santa Cruz Itundujia,965,10.4315261601,Alto
203770002,Buenavista de Juárez,193,8.5592812035,Medio
203770003,Guerrero,628,8.6004515533,Medio
203770004,Hidalgo,649,10.9374036895,Alto
203770005,Independencia,652,10.2988707085,Alto
203770006,Iturbide,139,6.8812661641,Bajo
203770007,Morelos,536,9.8283401969,Alto
203770008,Nuevo Allende,435,8.0752428538,Medio
203770009,La Paz,80,8.8691769091,Medio
203770010,Providencia,127,6.7836662329,Bajo
203770012,La Victoria,307,10.0089152364,Alto
203770013,Zaragoza,1345,10.374596696,Alto
203770014,Unión de Galeana,334,8.6684546966,Medio
203770017,Agua de Humo,153,7.804679758,Medio
203770019,Cucharal,9,8.8213061451,Medio
203770020,Cabatiahua Hidalgo,64,7.1040086217,Bajo
203770022,Chamizal (Buena Vista),306,7.6221142819,Medio
203770024,El Capulín,57,7.7792550339,Medio
203770025,Cañada Oriente Guerrero,136,7.9225568209,Medio
203770028,Escalerilla Hidalgo,31,6.7587284975,Bajo
203770030,El Limón,43,5.3154664888,Bajo
203770036,El Paraíso,219,9.1379230096,Medio
203770041,3 de Mayo,71,9.1687649404,Medio
203770043,Yucuquetzahue Guerrero,29,7.525924711,Medio
203770044,Yucusiama Guerrero,21,5.375128997,Bajo
203770046,Yucuteyo Guerrero,18,6.9112092761,Bajo
203770047,Agua del Platanar,33,5.861811671,Bajo
203770048,Progreso,54,5.9747222117,Bajo
203770049,El Zapote,61,7.6491720291,Medio
203770050,Primavera Morelos,199,8.4780305286,Medio
203770051,Barranca Fiera,48,9.4793555009,Medio
203770054,La Cruz de Estrella,27,7.7013973766,Medio
203770056,San José Hidalgo,87,9.1902297739,Medio
203770057,La Laguna,15,5.0205973933,Bajo
203770059,Tinama,48,6.7802576194,Bajo
203770060,Llano de la Mazorca,49,6.8874982681,Bajo
203770061,Pie del Cerro de Yucucasa,57,6.7678370582,Bajo
203770063,Yucuquetzahue Buena Vista,137,7.7177316346,Medio
203770065,Llano Ruin,33,6.3772049398,Bajo
203770066,Segunda Manzana,194,8.4289568849,Medio
